alias,categories,coordinates,display_phone,hours,yelp_id,image_url,is_claimed,is_closed,display_address,address1,address2,address3,city,state,zip_code,country,business_name,phone,price,rating,review_count,transactions,yelp_url
gorilla-sushi-on-clark-street-chicago,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 41.96588, 'longitude': -87.6665}",(773) 728-3333,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",2mI4cfD0A2jjCJdE-WJ39A,https://s3-media1.fl.yelpcdn.com/bphoto/W8fOiY_gSWmvASkPzadWCw/o.jpg,True,False,"['4617 N Clark St', 'Chicago, IL 60640']",4617 N Clark St,,,Chicago,IL,60640,US,Gorilla Sushi On Clark Street,+17737283333,$$,3.5,120,"['pickup', 'delivery']",https://www.yelp.com/biz/gorilla-sushi-on-clark-street-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
china-express-chicago,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 41.9188804626465, 'longitude': -87.7680587768555}",(773) 804-0452,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2030', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2030', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2030', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2030', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2030', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",3ORa0JxpFcj6mDJzdSJy6Q,https://s3-media2.fl.yelpcdn.com/bphoto/vwqlzaMNt8SDQwpZ1FaQzw/o.jpg,True,False,"['5663 W Grand Ave', 'Chicago, IL 60639']",5663 W Grand Ave,,,Chicago,IL,60639,US,China Express,+17738040452,$$,4.5,26,[],https://www.yelp.com/biz/china-express-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
franks-chicago-style-shrimp-chicago,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 41.7040526121855, 'longitude': -87.70133882761}",(773) 445-3100,,mrzva_SGPOfnnpIBa9mN1w,https://s3-media4.fl.yelpcdn.com/bphoto/aiA8xvfspM0xolIMMAOhkQ/o.jpg,False,True,"['10410 S Kedzie Ave', 'Chicago, IL 60655']",10410 S Kedzie Ave,,,Chicago,IL,60655,US,Frank's Chicago Style Shrimp,+17734453100,$$,3.5,5,[],https://www.yelp.com/biz/franks-chicago-style-shrimp-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
common-cup-chicago,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 42.007734, 'longitude': -87.6680734}",(773) 338-0256,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '1600', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '1600', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '1600', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '1600', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1600', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",xpNlhoJhrquywsdZqPayjA,https://s3-media4.fl.yelpcdn.com/bphoto/dL8RyDUmF7c3QXp13Uco6g/o.jpg,True,False,"['1501 W Morse Ave', 'Chicago, IL 60626']",1501 W Morse Ave,,,Chicago,IL,60626,US,Common Cup,+17733380256,$,3.5,201,[],https://www.yelp.com/biz/common-cup-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
el-gallo-bravo-chicago-4,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 41.9614951, 'longitude': -87.6665544}",(773) 404-5358,"[{'open': [{'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1000', 'end': '0300', 'day': 3}, {'is_overnight': True, 'start': '1000', 'end': '0500', 'day': 4}, {'is_overnight': True, 'start': '1000', 'end': '0500', 'day': 5}, {'is_overnight': True, 'start': '1000', 'end': '0100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",Hff8zm1xUODJTuCS9ZIdLw,https://s3-media2.fl.yelpcdn.com/bphoto/AivqmsTzoACSHCKBMSR7Aw/o.jpg,True,False,"['1429 W Montrose Ave', 'Chicago, IL 60613']",1429 W Montrose Ave,,,Chicago,IL,60613,US,El Gallo Bravo,+17734045358,$,3.5,144,"['delivery', 'pickup']",https://www.yelp.com/biz/el-gallo-bravo-chicago-4?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
six06-cafe-bar-chicago,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 41.89573, 'longitude': -87.66893}",(312) 929-4911,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 3}, {'is_overnight': True, 'start': '1000', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1000', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",a3DwTLYFIwLo0kESduHvhQ,https://s3-media2.fl.yelpcdn.com/bphoto/pXdvVvfOyGK428SZ9uV_GA/o.jpg,True,False,"['1641 W Chicago Ave', 'Chicago, IL 60622']",1641 W Chicago Ave,,,Chicago,IL,60622,US,Six06 Cafe Bar,+13129294911,$$,4.5,74,"['delivery', 'pickup']",https://www.yelp.com/biz/six06-cafe-bar-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
gorditas-lolis-chicago-2,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 41.9392974529244, 'longitude': -87.7195079127881}",(773) 654-1016,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",b3TqI7GswQ6gzXWR_2SbVw,https://s3-media4.fl.yelpcdn.com/bphoto/E02iDmQVb06MJEAb0KvMZA/o.jpg,True,False,"['3650 w Belmont ave', 'Chicago, IL 60618']",3650 w Belmont ave,,,Chicago,IL,60618,US,Gorditas Loli's,+17736541016,,5.0,16,[],https://www.yelp.com/biz/gorditas-lolis-chicago-2?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
lindys-chili-and-gerties-ice-cream-chicago,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 41.693138104399, 'longitude': -87.7007444713666}",(773) 779-7236,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",DodyYkChG20rqx3-zs8M-Q,https://s3-media1.fl.yelpcdn.com/bphoto/LuzzsEKuK7VV__R7iL34JQ/o.jpg,True,True,"['11009 S Kedzie Ave', 'Chicago, IL 60655']",11009 S Kedzie Ave,,,Chicago,IL,60655,US,Lindy's Chili & Gertie's Ice Cream,+17737797236,$,2.5,26,[],https://www.yelp.com/biz/lindys-chili-and-gerties-ice-cream-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
frida-room-chicago,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 41.8580549, 'longitude': -87.6634286}",(312) 631-3620,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",LBfrLmm1jWYTeqWzsM_S4A,https://s3-media3.fl.yelpcdn.com/bphoto/TzTH7S5Hmy8lkWEERzZlIw/o.jpg,True,False,"['1454 W 18th St', 'Chicago, IL 60608']",1454 W 18th St,,,Chicago,IL,60608,US,Frida Room,+13126313620,$$,3.5,143,"['delivery', 'pickup']",https://www.yelp.com/biz/frida-room-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
subway-chicago-172,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 41.858010435357, 'longitude': -87.661711093935}",,,hCmNPpGSwfKdhYoGOMQS4Q,,True,False,"['1406 W 18th St', 'Chicago, IL 60608']",1406 W 18th St,,,Chicago,IL,60608,US,Subway,,$,2.5,6,"['delivery', 'pickup']",https://www.yelp.com/biz/subway-chicago-172?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
bacon-and-jam-chicago,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 41.6914620355111, 'longitude': -87.7046522954}",(872) 356-5400,"[{'open': [{'is_overnight': False, 'start': '0630', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '0630', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '0630', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '0630', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '0630', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '0630', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '0630', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",L6n4bNehSO73aS--FbP-fA,https://s3-media3.fl.yelpcdn.com/bphoto/TSIKAKZKfZJqPeU-Z5nqig/o.jpg,True,False,"['3335 W 111th St', 'Chicago, IL 60655']",3335 W 111th St,,,Chicago,IL,60655,US,Bacon and Jam,+18723565400,$$,4.5,104,[],https://www.yelp.com/biz/bacon-and-jam-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
sydney-r-marovitz-golf-course-chicago,"[{'alias': 'golf', 'title': 'Golf'}]","{'latitude': 41.9493619, 'longitude': -87.6428642}",(312) 742-7930,,CjNwD_zz4Go5h0kKXl58rA,https://s3-media2.fl.yelpcdn.com/bphoto/8pS0He5MLN8EBG9Fo7P6MQ/o.jpg,True,False,"['3600 N Recreation Dr', 'Chicago, IL 60613']",3600 N Recreation Dr,,,Chicago,IL,60613,US,Sydney R. Marovitz Golf Course,+13127427930,,3.5,61,[],https://www.yelp.com/biz/sydney-r-marovitz-golf-course-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
amc-ford-city-14-chicago-3,"[{'alias': 'movietheaters', 'title': 'Cinema'}]","{'latitude': 41.753621, 'longitude': -87.73346}",(773) 582-1778,,yyZgY3ttGa_MzIyi3UhNEA,https://s3-media1.fl.yelpcdn.com/bphoto/IoVYj-Lj4P6S8lNcE6vQpw/o.jpg,True,False,"['7601 South Cicero Ave', 'Chicago, IL 60652']",7601 South Cicero Ave,,,Chicago,IL,60652,US,AMC Ford City 14,+17735821778,,3.0,46,[],https://www.yelp.com/biz/amc-ford-city-14-chicago-3?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
barnes-and-noble-chicago,"[{'alias': 'mags', 'title': 'Newspapers & Magazines'}, {'alias': 'bookstores', 'title': 'Bookstores'}]","{'latitude': 41.921086, 'longitude': -87.663891}",(773) 871-3610,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",P81v73AYNZALWOkYczY7PA,https://s3-media2.fl.yelpcdn.com/bphoto/s1JaV3Emfm1Cfich86zSgg/o.jpg,False,False,"['1441 W Webster Ave', 'Chicago, IL 60614']",1441 W Webster Ave,,,Chicago,IL,60614,US,Barnes & Noble,+17738713610,$$,3.5,83,[],https://www.yelp.com/biz/barnes-and-noble-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
badou-senegalese-cuisine-chicago,"[{'alias': 'senegalese', 'title': 'Senegalese'}]","{'latitude': 42.0192025019323, 'longitude': -87.6825714111328}",(773) 293-6913,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",iYkSApULC1fOAdG-zBhtWg,https://s3-media3.fl.yelpcdn.com/bphoto/mdDHyywH9JjAM4-ItDa9rQ/o.jpg,True,False,"['2055 W Howard St', 'Chicago, IL 60645']",2055 W Howard St,,,Chicago,IL,60645,US,Badou Senegalese Cuisine,+17732936913,$$,4.5,275,"['pickup', 'delivery']",https://www.yelp.com/biz/badou-senegalese-cuisine-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
johns-place-chicago-2,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 41.9433864, 'longitude': -87.6822529}",(773) 244-6430,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",UjoGRqKMSI1V0f3BsOyPhQ,https://s3-media1.fl.yelpcdn.com/bphoto/n_QbV0NJ4lA_hZYh9zhYwA/o.jpg,True,False,"['2132 W Roscoe St', 'Chicago, IL 60618']",2132 W Roscoe St,,,Chicago,IL,60618,US,John's Place,+17732446430,$$,3.5,268,['delivery'],https://www.yelp.com/biz/johns-place-chicago-2?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
taqueria-and-restaurant-cd-hidalgo-chicago,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 42.0116188, 'longitude': -87.6746529}",(773) 338-9992,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",JmcaVh4YXDvZwUKH3f8v-Q,https://s3-media2.fl.yelpcdn.com/bphoto/8hmDJLz3MWsTiq8HABwicg/o.jpg,False,False,"['7104 N Clark', 'Chicago, IL 60626']",7104 N Clark,,,Chicago,IL,60626,US,Taqueria & Restaurant Cd. Hidalgo,+17733389992,$,4.0,90,[],https://www.yelp.com/biz/taqueria-and-restaurant-cd-hidalgo-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
serai-chicago,"[{'alias': 'malaysian', 'title': 'Malaysian'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 41.9206132, 'longitude': -87.6933394}",(872) 206-8368,"[{'open': [{'is_overnight': False, 'start': '1500', 'end': '2230', 'day': 1}, {'is_overnight': False, 'start': '1500', 'end': '2230', 'day': 2}, {'is_overnight': False, 'start': '1500', 'end': '2230', 'day': 3}, {'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",T1dv09OKSxmuitPVLXD5Aw,https://s3-media1.fl.yelpcdn.com/bphoto/gpf3Bs4El0FNxiZ6bBu4Mg/o.jpg,True,False,"['2169 N Milwaukee Ave', 'Chicago, IL 60647']",2169 N Milwaukee Ave,,,Chicago,IL,60647,US,Serai,+18722068368,$$,4.5,477,"['delivery', 'restaurant_reservation', 'pickup']",https://www.yelp.com/biz/serai-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
carmelas-taqueria-chicago-2,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 41.9691463, 'longitude': -87.6599407}",(773) 275-5321,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",UfmcQ0j_HRw0EYMMugJQAQ,https://s3-media2.fl.yelpcdn.com/bphoto/J5J0G3zFZ3ycxLe52x3zRw/o.jpg,False,False,"['1206 W Lawrence Ave', 'Chicago, IL 60640']",1206 W Lawrence Ave,,,Chicago,IL,60640,US,Carmela's Taqueria,+17732755321,$,4.0,233,"['delivery', 'pickup']",https://www.yelp.com/biz/carmelas-taqueria-chicago-2?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
la-choza-mexican-grill-chicago,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 42.0097007751465, 'longitude': -87.6745300292969}",(773) 465-2162,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",VD1NSf4fnFedssyxl1an9A,https://s3-media3.fl.yelpcdn.com/bphoto/6VfXT-_rV4SmAVb14rZqNQ/o.jpg,True,False,"['7022 N Clark St', 'Chicago, IL 60626']",7022 N Clark St,,,Chicago,IL,60626,US,La Choza Mexican Grill,+17734652162,$,3.5,71,"['pickup', 'delivery']",https://www.yelp.com/biz/la-choza-mexican-grill-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
tabaq-restaurant-chicago-3,"[{'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 41.904781, 'longitude': -87.640654}",(312) 944-1245,"[{'open': [{'is_overnight': True, 'start': '0600', 'end': '0600', 'day': 0}, {'is_overnight': True, 'start': '0600', 'end': '0600', 'day': 1}, {'is_overnight': True, 'start': '0600', 'end': '0600', 'day': 2}, {'is_overnight': True, 'start': '0600', 'end': '0600', 'day': 3}, {'is_overnight': True, 'start': '0600', 'end': '0600', 'day': 4}, {'is_overnight': True, 'start': '0600', 'end': '0600', 'day': 5}, {'is_overnight': True, 'start': '0600', 'end': '0600', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",cx4CJLlDqcjDJb1ec9pFPQ,https://s3-media4.fl.yelpcdn.com/bphoto/JqjiUtrJ_1W14jLBeYIeVg/o.jpg,False,False,"['1245 N Clybourn St', 'Chicago, IL 60610']",1245 N Clybourn St,,,Chicago,IL,60610,US,Tabaq Restaurant,+13129441245,$,4.0,153,"['delivery', 'pickup']",https://www.yelp.com/biz/tabaq-restaurant-chicago-3?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
cornerstone-café-chicago-3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'creperies', 'title': 'Creperies'}]","{'latitude': 41.92176, 'longitude': -87.6649}",(773) 270-4343,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",4BIQGbl3u1gzfTYGjuG32g,https://s3-media4.fl.yelpcdn.com/bphoto/h-4QKyagfLIqj6BwCnpcUQ/o.jpg,True,False,"['2200 N Clybourn Ave', 'Chicago, IL 60614']",2200 N Clybourn Ave,,,Chicago,IL,60614,US,CornerStone Café,+17732704343,$$,4.0,115,"['pickup', 'delivery']",https://www.yelp.com/biz/cornerstone-caf%C3%A9-chicago-3?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
don-pepe-carnes-en-su-jugo-chicago,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 41.8445049, 'longitude': -87.7157425}",(773) 521-4444,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",BzNyUjDlRYXVmzOi_a1VnA,https://s3-media1.fl.yelpcdn.com/bphoto/JTLgxjiyKK3r1itqVOXpwg/o.jpg,True,False,"['3616 W 26th St', 'Chicago, IL 60623']",3616 W 26th St,,,Chicago,IL,60623,US,Don Pepe Carnes en su Jugo,+17735214444,$$,3.5,27,"['delivery', 'pickup']",https://www.yelp.com/biz/don-pepe-carnes-en-su-jugo-chicago?adjust_creative=US136sO1XMxv5IZZuaYfCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=US136sO1XMxv5IZZuaYfCg
